OBJECTID,CELLCODE,EOFORIGIN,NOFORIGIN,ORIG_FID,x,y
965,1kmE4753N4070,4753000,4070000,964,17.64146902,59.5255575
966,1kmE4753N4071,4753000,4071000,965,17.64346131,59.53449344
967,1kmE4753N4072,4753000,4072000,966,17.6454548,59.54342937
968,1kmE4753N4073,4753000,4073000,967,17.64744949,59.55236531
969,1kmE4753N4074,4753000,4074000,968,17.6494454,59.56130124
970,1kmE4753N4075,4753000,4075000,969,17.65144251,59.57023717
971,1kmE4753N4076,4753000,4076000,970,17.65344083,59.579173100000006
972,1kmE4753N4077,4753000,4077000,971,17.65544037,59.58810902
973,1kmE4753N4078,4753000,4078000,972,17.65744111,59.59704495
974,1kmE4753N4079,4753000,4079000,973,17.65944307,59.60598087
975,1kmE4753N4080,4753000,4080000,974,17.66144624,59.614916799999996
976,1kmE4753N4081,4753000,4081000,975,17.66345063,59.62385272
977,1kmE4753N4082,4753000,4082000,976,17.66545624,59.63278864
978,1kmE4753N4083,4753000,4083000,977,17.66746306,59.64172456
979,1kmE4753N4084,4753000,4084000,978,17.669471100000003,59.65066048
980,1kmE4753N4085,4753000,4085000,979,17.67148037,59.65959639
981,1kmE4753N4086,4753000,4086000,980,17.67349085,59.66853231
982,1kmE4753N4087,4753000,4087000,981,17.67550255,59.67746822
983,1kmE4753N4088,4753000,4088000,982,17.67751548,59.68640414
984,1kmE4753N4089,4753000,4089000,983,17.67952963,59.69534005
985,1kmE4754N4008,4754000,4008000,984,17.53751844,58.97057561
986,1kmE4754N4009,4754000,4009000,985,17.53944234,58.97951142
987,1kmE4754N4010,4754000,4010000,986,17.54136737,58.98844722
988,1kmE4754N4011,4754000,4011000,987,17.54329356,58.99738302
989,1kmE4754N4012,4754000,4012000,988,17.54522088,59.00631882
990,1kmE4754N4013,4754000,4013000,989,17.54714936,59.01525461
991,1kmE4754N4014,4754000,4014000,990,17.54907898,59.024190399999995
992,1kmE4754N4015,4754000,4015000,991,17.55100976,59.03312618
993,1kmE4754N4016,4754000,4016000,992,17.55294168,59.04206197
994,1kmE4754N4017,4754000,4017000,993,17.55487476,59.05099775
995,1kmE4754N4018,4754000,4018000,994,17.55680898,59.05993352
996,1kmE4754N4019,4754000,4019000,995,17.55874436,59.068869299999996
997,1kmE4754N4020,4754000,4020000,996,17.560680899999998,59.07780507
998,1kmE4754N4021,4754000,4021000,997,17.56261859,59.08674084
999,1kmE4754N4022,4754000,4022000,998,17.56455743,59.095676600000004
1000,1kmE4754N4023,4754000,4023000,999,17.56649744,59.10461236
1001,1kmE4754N4024,4754000,4024000,1000,17.568438600000004,59.11354812
