OBJECTID,CELLCODE,EOFORIGIN,NOFORIGIN,ORIG_FID,x,y
7713,1kmE4812N4093,4812000,4093000,7712,18.72647238,59.66984247
7714,1kmE4812N4094,4812000,4094000,7713,18.72875917,59.6787603
7715,1kmE4812N4095,4812000,4095000,7714,18.73104736,59.68767812
7716,1kmE4812N4096,4812000,4096000,7715,18.73333693,59.69659593
7717,1kmE4812N4097,4812000,4097000,7716,18.735627899999997,59.70551373
7718,1kmE4812N4098,4812000,4098000,7717,18.73792025,59.71443151
7719,1kmE4812N4099,4812000,4099000,7718,18.740214,59.72334929
7720,1kmE4812N4100,4812000,4100000,7719,18.74250915,59.73226705
7721,1kmE4812N4101,4812000,4101000,7720,18.74480568,59.7411848
7722,1kmE4812N4102,4812000,4102000,7721,18.74710362,59.75010253
7723,1kmE4812N4103,4812000,4103000,7722,18.74940295,59.75902026
7724,1kmE4812N4104,4812000,4104000,7723,18.75170368,59.76793797
7725,1kmE4812N4105,4812000,4105000,7724,18.75400581,59.77685567
7726,1kmE4812N4106,4812000,4106000,7725,18.75630934,59.78577336
7727,1kmE4812N4107,4812000,4107000,7726,18.75861427,59.79469103
7728,1kmE4812N4108,4812000,4108000,7727,18.76092061,59.803608700000005
7729,1kmE4812N4109,4812000,4109000,7728,18.76322836,59.81252635
7730,1kmE4812N4110,4812000,4110000,7729,18.76553751,59.82144399
7731,1kmE4812N4111,4812000,4111000,7730,18.76784806,59.83036162
7732,1kmE4812N4112,4812000,4112000,7731,18.77016003,59.83927924
7733,1kmE4812N4113,4812000,4113000,7732,18.7724734,59.84819684
7734,1kmE4812N4114,4812000,4114000,7733,18.77478819,59.85711443
7735,1kmE4812N4115,4812000,4115000,7734,18.77710439,59.86603201
7736,1kmE4812N4116,4812000,4116000,7735,18.77942201,59.87494958
7737,1kmE4812N4117,4812000,4117000,7736,18.78174103,59.88386714
7738,1kmE4812N4118,4812000,4118000,7737,18.78406148,59.89278469
7739,1kmE4812N4119,4812000,4119000,7738,18.78638334,59.90170222
7740,1kmE4812N4120,4812000,4120000,7739,18.78870663,59.91061974
7741,1kmE4812N4121,4812000,4121000,7740,18.79103133,59.91953725
7742,1kmE4812N4122,4812000,4122000,7741,18.79335745,59.92845475
7743,1kmE4812N4123,4812000,4123000,7742,18.795685,59.93737223
7744,1kmE4812N4124,4812000,4124000,7743,18.79801397,59.94628971
7745,1kmE4812N4125,4812000,4125000,7744,18.80034437,59.95520717
7746,1kmE4812N4126,4812000,4126000,7745,18.80267619,59.96412462
7747,1kmE4812N4127,4812000,4127000,7746,18.80500944,59.97304206
7748,1kmE4812N4128,4812000,4128000,7747,18.80734412,59.98195949
7749,1kmE4812N4129,4812000,4129000,7748,18.80968023,59.990876899999996
7750,1kmE4812N4130,4812000,4130000,7749,18.81201777,59.99979431
7751,1kmE4812N4131,4812000,4131000,7750,18.81435675,60.008711700000006
7752,1kmE4812N4132,4812000,4132000,7751,18.81669716,60.01762908
7753,1kmE4812N4133,4812000,4133000,7752,18.819039,60.02654645
7754,1kmE4812N4134,4812000,4134000,7753,18.82138229,60.035463799999995
7755,1kmE4812N4135,4812000,4135000,7754,18.82372701,60.04438115
7756,1kmE4812N4136,4812000,4136000,7755,18.82607317,60.05329848
7757,1kmE4812N4137,4812000,4137000,7756,18.82842077,60.0622158
7758,1kmE4812N4138,4812000,4138000,7757,18.83076981,60.07113311
7759,1kmE4812N4139,4812000,4139000,7758,18.8331203,60.08005041
7760,1kmE4812N4140,4812000,4140000,7759,18.83547223,60.088967700000005
7761,1kmE4812N4141,4812000,4141000,7760,18.837825600000002,60.09788497
7762,1kmE4812N4142,4812000,4142000,7761,18.84018043,60.10680224
7763,1kmE4812N4143,4812000,4143000,7762,18.8425367,60.11571949
7764,1kmE4812N4152,4812000,4152000,7763,18.86380857,60.19597424
7765,1kmE4812N4155,4812000,4155000,7764,18.87092545,60.22272561
7766,1kmE4812N4156,4812000,4156000,7765,18.87330068,60.23164272
7767,1kmE4812N4157,4812000,4157000,7766,18.87567737,60.24055981
7768,1kmE4812N4160,4812000,4160000,7767,18.88281627,60.26731101
7769,1kmE4812N4161,4812000,4161000,7768,18.88519884,60.27622806
7770,1kmE4812N4162,4812000,4162000,7769,18.88758289,60.28514509
7771,1kmE4813N4013,4813000,4013000,7770,18.56514413,58.95529622
7772,1kmE4813N4014,4813000,4014000,7771,18.56732808,58.96421476
7773,1kmE4813N4015,4813000,4015000,7772,18.56951333,58.97313329
7774,1kmE4813N4016,4813000,4016000,7773,18.57169987,58.982051799999994
7775,1kmE4813N4017,4813000,4017000,7774,18.57388771,58.99097031
7776,1kmE4813N4022,4813000,4022000,7775,18.58484643,59.03556261
7777,1kmE4813N4023,4813000,4023000,7776,18.58704208,59.04448103
7778,1kmE4813N4024,4813000,4024000,7777,18.58923904,59.05339944
7779,1kmE4813N4025,4813000,4025000,7778,18.59143731,59.06231783
7780,1kmE4813N4026,4813000,4026000,7779,18.59363688,59.07123621
7781,1kmE4813N4027,4813000,4027000,7780,18.59583777,59.08015458
7782,1kmE4813N4028,4813000,4028000,7781,18.59803996,59.08907293
7783,1kmE4813N4029,4813000,4029000,7782,18.60024347,59.09799127
7784,1kmE4813N4031,4813000,4031000,7783,18.60465442,59.11582791
7785,1kmE4813N4032,4813000,4032000,7784,18.60686187,59.12474622
7786,1kmE4813N4035,4813000,4035000,7785,18.61349212,59.15150104
7787,1kmE4813N4036,4813000,4036000,7786,18.61570484,59.16041929
