OBJECTID,CELLCODE,EOFORIGIN,NOFORIGIN,ORIG_FID,x,y
6026,1kmE4800N4054,4800000,4054000,6025,18.4294264,59.33496897
6027,1kmE4800N4055,4800000,4055000,6026,18.4316073,59.34389105
6028,1kmE4800N4056,4800000,4056000,6027,18.43378951,59.35281312
6029,1kmE4800N4057,4800000,4057000,6028,18.43597303,59.36173518
6030,1kmE4800N4058,4800000,4058000,6029,18.43815786,59.37065723
6031,1kmE4800N4059,4800000,4059000,6030,18.440344,59.37957927
6032,1kmE4800N4060,4800000,4060000,6031,18.44253146,59.388501299999994
6033,1kmE4800N4061,4800000,4061000,6032,18.44472024,59.39742332
6034,1kmE4800N4062,4800000,4062000,6033,18.44691033,59.40634532
6035,1kmE4800N4063,4800000,4063000,6034,18.44910174,59.41526732
6036,1kmE4800N4064,4800000,4064000,6035,18.45129447,59.42418931
6037,1kmE4800N4065,4800000,4065000,6036,18.45348852,59.43311129
6038,1kmE4800N4067,4800000,4067000,6037,18.45788059,59.45095521
6039,1kmE4800N4068,4800000,4068000,6038,18.460078600000003,59.45987716
6040,1kmE4800N4069,4800000,4069000,6039,18.46227795,59.468799100000005
6041,1kmE4800N4070,4800000,4070000,6040,18.46447862,59.47772102
6042,1kmE4800N4071,4800000,4071000,6041,18.46668061,59.48664294
6043,1kmE4800N4072,4800000,4072000,6042,18.46888394,59.49556485
6044,1kmE4800N4073,4800000,4073000,6043,18.47108859,59.50448674
6045,1kmE4800N4074,4800000,4074000,6044,18.47329458,59.51340863
6046,1kmE4800N4075,4800000,4075000,6045,18.475501899999998,59.5223305
6047,1kmE4800N4076,4800000,4076000,6046,18.47771055,59.53125237
6048,1kmE4800N4077,4800000,4077000,6047,18.47992054,59.54017423
6049,1kmE4800N4078,4800000,4078000,6048,18.48213186,59.54909607
6050,1kmE4800N4079,4800000,4079000,6049,18.48434452,59.55801791
6051,1kmE4800N4080,4800000,4080000,6050,18.48655852,59.56693973
6052,1kmE4800N4081,4800000,4081000,6051,18.48877385,59.57586155
6053,1kmE4800N4082,4800000,4082000,6052,18.49099053,59.58478336
6054,1kmE4800N4083,4800000,4083000,6053,18.49320855,59.59370515
6055,1kmE4800N4084,4800000,4084000,6054,18.49542791,59.60262694
6056,1kmE4800N4085,4800000,4085000,6055,18.49764861,59.61154871
6057,1kmE4800N4086,4800000,4086000,6056,18.49987066,59.62047048
6058,1kmE4800N4087,4800000,4087000,6057,18.50209406,59.62939224
6059,1kmE4800N4088,4800000,4088000,6058,18.50431881,59.63831398
6060,1kmE4800N4089,4800000,4089000,6059,18.506544899999998,59.64723572
6061,1kmE4800N4090,4800000,4090000,6060,18.50877234,59.65615745
6062,1kmE4800N4091,4800000,4091000,6061,18.51100114,59.66507916
6063,1kmE4800N4092,4800000,4092000,6062,18.51323128,59.67400087
6064,1kmE4800N4093,4800000,4093000,6063,18.51546279,59.68292257
6065,1kmE4800N4094,4800000,4094000,6064,18.51769564,59.69184425
6066,1kmE4800N4095,4800000,4095000,6065,18.51992985,59.70076593
6067,1kmE4800N4096,4800000,4096000,6066,18.52216542,59.7096876
6068,1kmE4800N4097,4800000,4097000,6067,18.52440235,59.71860926
6069,1kmE4800N4098,4800000,4098000,6068,18.52664063,59.72753091
6070,1kmE4800N4099,4800000,4099000,6069,18.52888028,59.73645255
6071,1kmE4800N4100,4800000,4100000,6070,18.53112129,59.74537417
6072,1kmE4800N4101,4800000,4101000,6071,18.53336367,59.75429579
6073,1kmE4800N4102,4800000,4102000,6072,18.5356074,59.7632174
