OBJECTID,CELLCODE,EOFORIGIN,NOFORIGIN,ORIG_FID,x,y
2411,1kmE4769N4066,4769000,4066000,2410,17.91363926,59.47409355
2412,1kmE4769N4067,4769000,4067000,2411,17.91569817,59.48302488
2413,1kmE4769N4068,4769000,4068000,2412,17.91775833,59.49195622
2414,1kmE4769N4069,4769000,4069000,2413,17.91981973,59.50088754
2415,1kmE4769N4070,4769000,4070000,2414,17.92188238,59.50981887
2416,1kmE4769N4071,4769000,4071000,2415,17.92394627,59.51875019
2417,1kmE4769N4072,4769000,4072000,2416,17.92601141,59.52768149999999
2418,1kmE4769N4073,4769000,4073000,2417,17.9280778,59.53661281
2419,1kmE4769N4074,4769000,4074000,2418,17.93014544,59.54554412
2420,1kmE4769N4075,4769000,4075000,2419,17.93221433,59.55447542
2421,1kmE4769N4076,4769000,4076000,2420,17.93428448,59.56340671
2422,1kmE4769N4077,4769000,4077000,2421,17.93635588,59.57233801
2423,1kmE4769N4078,4769000,4078000,2422,17.93842853,59.581269299999995
2424,1kmE4769N4079,4769000,4079000,2423,17.94050244,59.59020058
2425,1kmE4769N4080,4769000,4080000,2424,17.9425776,59.59913186
2426,1kmE4769N4081,4769000,4081000,2425,17.94465402,59.60806314
2427,1kmE4769N4082,4769000,4082000,2426,17.946731699999997,59.61699441
2428,1kmE4769N4083,4769000,4083000,2427,17.94881064,59.62592568
2429,1kmE4769N4084,4769000,4084000,2428,17.95089085,59.63485694
2430,1kmE4769N4085,4769000,4085000,2429,17.95297231,59.643788199999996
2431,1kmE4769N4086,4769000,4086000,2430,17.95505504,59.65271945
2432,1kmE4769N4087,4769000,4087000,2431,17.95713903,59.66165071
2433,1kmE4769N4088,4769000,4088000,2432,17.95922429,59.67058195
2434,1kmE4769N4089,4769000,4089000,2433,17.96131082,59.679513199999995
2435,1kmE4769N4090,4769000,4090000,2434,17.96339861,59.68844444
2436,1kmE4769N4091,4769000,4091000,2435,17.96548767,59.69737567
2437,1kmE4769N4092,4769000,4092000,2436,17.967578,59.7063069
2438,1kmE4769N4093,4769000,4093000,2437,17.96966961,59.71523813
2439,1kmE4769N4094,4769000,4094000,2438,17.97176248,59.72416935
2440,1kmE4770N3989,4770000,3989000,2439,17.775916,58.78538636
2441,1kmE4770N3990,4770000,3990000,2440,17.77788665,58.79431783
2442,1kmE4770N3991,4770000,3991000,2441,17.77985846,58.80324929
2443,1kmE4770N3992,4770000,3992000,2442,17.78183144,58.81218074
2444,1kmE4770N3998,4770000,3998000,2443,17.79369384,58.86576933
2445,1kmE4770N3999,4770000,3999000,2444,17.795675,58.87470074
2446,1kmE4770N4000,4770000,4000000,2445,17.79765734,58.88363214
2447,1kmE4770N4001,4770000,4001000,2446,17.79964085,58.89256354
2448,1kmE4770N4002,4770000,4002000,2447,17.80162554,58.90149493
2449,1kmE4770N4003,4770000,4003000,2448,17.80361141,58.91042632
2450,1kmE4770N4004,4770000,4004000,2449,17.80559845,58.919357700000006
2451,1kmE4770N4005,4770000,4005000,2450,17.80758668,58.92828907
2452,1kmE4770N4006,4770000,4006000,2451,17.80957608,58.93722044
2453,1kmE4770N4007,4770000,4007000,2452,17.81156667,58.946151799999996
2454,1kmE4770N4008,4770000,4008000,2453,17.81355843,58.95508315
2455,1kmE4770N4009,4770000,4009000,2454,17.81555138,58.964014500000005
2456,1kmE4770N4010,4770000,4010000,2455,17.81754552,58.97294585
2457,1kmE4770N4011,4770000,4011000,2456,17.81954084,58.98187718
2458,1kmE4770N4012,4770000,4012000,2457,17.82153734,58.99080852
2459,1kmE4770N4013,4770000,4013000,2458,17.82353503,58.99973984
2460,1kmE4770N4014,4770000,4014000,2459,17.82553391,59.00867116
2461,1kmE4770N4015,4770000,4015000,2460,17.82753398,59.01760248
2462,1kmE4770N4016,4770000,4016000,2461,17.82953524,59.02653378
2463,1kmE4770N4017,4770000,4017000,2462,17.83153769,59.03546509
2464,1kmE4770N4018,4770000,4018000,2463,17.83354134,59.04439638
2465,1kmE4770N4019,4770000,4019000,2464,17.83554618,59.05332767
2466,1kmE4770N4020,4770000,4020000,2465,17.83755221,59.06225896
2467,1kmE4770N4021,4770000,4021000,2466,17.83955943,59.07119024
2468,1kmE4770N4022,4770000,4022000,2467,17.84156786,59.08012151
2469,1kmE4770N4023,4770000,4023000,2468,17.84357748,59.08905278
