OBJECTID,CELLCODE,EOFORIGIN,NOFORIGIN,ORIG_FID,x,y
4821,1kmE4791N4043,4791000,4043000,4820,18.24916436,59.24628715
4822,1kmE4791N4044,4791000,4044000,4821,18.25129154,59.25521209
4823,1kmE4791N4045,4791000,4045000,4822,18.253420000000002,59.26413703
4824,1kmE4791N4046,4791000,4046000,4823,18.25554973,59.27306195
4825,1kmE4791N4047,4791000,4047000,4824,18.25768074,59.28198687
4826,1kmE4791N4048,4791000,4048000,4825,18.25981303,59.29091177
4827,1kmE4791N4049,4791000,4049000,4826,18.26194659,59.29983667
4828,1kmE4791N4050,4791000,4050000,4827,18.26408144,59.30876156
4829,1kmE4791N4051,4791000,4051000,4828,18.26621757,59.31768644
4830,1kmE4791N4052,4791000,4052000,4829,18.26835498,59.32661131
4831,1kmE4791N4053,4791000,4053000,4830,18.27049367,59.33553617
4832,1kmE4791N4054,4791000,4054000,4831,18.27263365,59.34446103
4833,1kmE4791N4055,4791000,4055000,4832,18.27477491,59.35338587
4834,1kmE4791N4056,4791000,4056000,4833,18.27691746,59.36231071
4835,1kmE4791N4057,4791000,4057000,4834,18.279061300000002,59.37123554
4836,1kmE4791N4059,4791000,4059000,4835,18.28335285,59.38908516
4837,1kmE4791N4060,4791000,4060000,4836,18.28550056,59.39800997
4838,1kmE4791N4061,4791000,4061000,4837,18.28764956,59.40693476
4839,1kmE4791N4062,4791000,4062000,4838,18.28979986,59.41585954
4840,1kmE4791N4063,4791000,4063000,4839,18.29195145,59.42478432
4841,1kmE4791N4064,4791000,4064000,4840,18.29410434,59.43370909
4842,1kmE4791N4065,4791000,4065000,4841,18.29625852,59.44263385
4843,1kmE4791N4066,4791000,4066000,4842,18.298414,59.4515586
4844,1kmE4791N4067,4791000,4067000,4843,18.30057079,59.46048334
4845,1kmE4791N4068,4791000,4068000,4844,18.30272887,59.46940807
4846,1kmE4791N4069,4791000,4069000,4845,18.30488825,59.4783328
4847,1kmE4791N4070,4791000,4070000,4846,18.30704894,59.48725751
4848,1kmE4791N4071,4791000,4071000,4847,18.30921093,59.49618222
4849,1kmE4791N4072,4791000,4072000,4848,18.31137423,59.50510692
4850,1kmE4791N4073,4791000,4073000,4849,18.31353884,59.51403161
4851,1kmE4791N4074,4791000,4074000,4850,18.31570475,59.52295629
4852,1kmE4791N4075,4791000,4075000,4851,18.31787197,59.53188097
4853,1kmE4791N4076,4791000,4076000,4852,18.3200405,59.54080563
4854,1kmE4791N4077,4791000,4077000,4853,18.32221034,59.54973029
4855,1kmE4791N4078,4791000,4078000,4854,18.32438149,59.55865494
4856,1kmE4791N4079,4791000,4079000,4855,18.32655396,59.56757958
4857,1kmE4791N4080,4791000,4080000,4856,18.32872774,59.57650422
4858,1kmE4791N4081,4791000,4081000,4857,18.33090284,59.58542884
4859,1kmE4791N4082,4791000,4082000,4858,18.33307925,59.59435346
4860,1kmE4791N4083,4791000,4083000,4859,18.33525698,59.60327806
4861,1kmE4791N4084,4791000,4084000,4860,18.33743603,59.61220266
4862,1kmE4791N4085,4791000,4085000,4861,18.3396164,59.62112726
4863,1kmE4791N4086,4791000,4086000,4862,18.341798100000002,59.63005184
4864,1kmE4791N4087,4791000,4087000,4863,18.34398111,59.63897641
4865,1kmE4791N4088,4791000,4088000,4864,18.34616545,59.64790098
4866,1kmE4791N4089,4791000,4089000,4865,18.34835112,59.65682554
4867,1kmE4791N4090,4791000,4090000,4866,18.35053811,59.66575009
4868,1kmE4791N4091,4791000,4091000,4867,18.35272643,59.67467463
4869,1kmE4791N4092,4791000,4092000,4868,18.35491608,59.68359917
4870,1kmE4791N4093,4791000,4093000,4869,18.35710705,59.69252370000001
4871,1kmE4791N4094,4791000,4094000,4870,18.35929936,59.70144821
4872,1kmE4791N4095,4791000,4095000,4871,18.361493,59.71037272
4873,1kmE4791N4096,4791000,4096000,4872,18.36368798,59.71929723
4874,1kmE4791N4097,4791000,4097000,4873,18.36588428,59.72822172
4875,1kmE4791N4098,4791000,4098000,4874,18.36808193,59.73714621
4876,1kmE4791N4099,4791000,4099000,4875,18.37028091,59.74607069
4877,1kmE4791N4100,4791000,4100000,4876,18.37248123,59.75499516
4878,1kmE4791N4101,4791000,4101000,4877,18.37468289,59.76391962
4879,1kmE4791N4102,4791000,4102000,4878,18.37688589,59.77284407
4880,1kmE4791N4103,4791000,4103000,4879,18.37909023,59.78176852
4881,1kmE4791N4104,4791000,4104000,4880,18.38129591,59.79069296
4882,1kmE4791N4105,4791000,4105000,4881,18.38350294,59.79961739
4883,1kmE4791N4106,4791000,4106000,4882,18.38571132,59.80854181
4884,1kmE4791N4107,4791000,4107000,4883,18.38792104,59.81746623
4885,1kmE4791N4108,4791000,4108000,4884,18.390132100000002,59.82639064
4886,1kmE4791N4109,4791000,4109000,4885,18.39234452,59.83531504
4887,1kmE4791N4110,4791000,4110000,4886,18.39455829,59.84423943
4888,1kmE4791N4111,4791000,4111000,4887,18.39677341,59.85316381
4889,1kmE4791N4112,4791000,4112000,4888,18.39898988,59.86208819
4890,1kmE4791N4113,4791000,4113000,4889,18.4012077,59.87101256
4891,1kmE4791N4114,4791000,4114000,4890,18.40342688,59.87993692
4892,1kmE4791N4115,4791000,4115000,4891,18.40564742,59.88886127
4893,1kmE4791N4116,4791000,4116000,4892,18.40786931,59.89778562
4894,1kmE4791N4117,4791000,4117000,4893,18.41009257,59.90670996
4895,1kmE4791N4118,4791000,4118000,4894,18.41231718,59.91563429
4896,1kmE4791N4119,4791000,4119000,4895,18.41454315,59.92455861
4897,1kmE4791N4120,4791000,4120000,4896,18.41677049,59.93348293
4898,1kmE4791N4121,4791000,4121000,4897,18.41899919,59.94240723
4899,1kmE4791N4122,4791000,4122000,4898,18.42122926,59.95133153
4900,1kmE4791N4123,4791000,4123000,4899,18.42346069,59.96025583
4901,1kmE4791N4124,4791000,4124000,4900,18.42569348,59.96918011
4902,1kmE4791N4125,4791000,4125000,4901,18.42792765,59.97810439
4903,1kmE4791N4126,4791000,4126000,4902,18.43016319,59.98702866
4904,1kmE4791N4129,4791000,4129000,4903,18.43687803,60.01380142
4905,1kmE4791N4130,4791000,4130000,4904,18.43911905,60.02272566
4906,1kmE4791N4131,4791000,4131000,4905,18.44136146,60.03164989
4907,1kmE4791N4132,4791000,4132000,4906,18.44360524,60.04057412
4908,1kmE4791N4133,4791000,4133000,4907,18.445850399999998,60.04949833
4909,1kmE4791N4134,4791000,4134000,4908,18.44809694,60.05842254
4910,1kmE4791N4135,4791000,4135000,4909,18.45034486,60.06734675
4911,1kmE4791N4136,4791000,4136000,4910,18.45259416,60.07627094
4912,1kmE4791N4137,4791000,4137000,4911,18.45484484,60.08519513
4913,1kmE4792N4003,4792000,4003000,4912,18.18231346,58.88825131
4914,1kmE4792N4004,4792000,4004000,4913,18.18439484,58.89717633
4915,1kmE4792N4005,4792000,4005000,4914,18.18647746,58.90610134
4916,1kmE4792N4006,4792000,4006000,4915,18.18856131,58.91502634
4917,1kmE4792N4007,4792000,4007000,4916,18.1906464,58.92395133
4918,1kmE4792N4008,4792000,4008000,4917,18.19273272,58.93287631
4919,1kmE4792N4009,4792000,4009000,4918,18.19482028,58.94180128
4920,1kmE4792N4010,4792000,4010000,4919,18.19690908,58.95072624
4921,1kmE4792N4015,4792000,4015000,4920,18.20737169,58.99535089
4922,1kmE4792N4016,4792000,4016000,4921,18.20946795,59.00427579
4923,1kmE4792N4017,4792000,4017000,4922,18.21156545,59.01320069
4924,1kmE4792N4018,4792000,4018000,4923,18.21366419,59.02212557
4925,1kmE4792N4019,4792000,4019000,4924,18.21576419,59.03105044
4926,1kmE4792N4020,4792000,4020000,4925,18.21786543,59.03997531
4927,1kmE4792N4021,4792000,4021000,4926,18.21996793,59.04890016
4928,1kmE4792N4023,4792000,4023000,4927,18.22417668,59.06674984
4929,1kmE4792N4024,4792000,4024000,4928,18.22628293,59.07567466
4930,1kmE4792N4025,4792000,4025000,4929,18.22839044,59.08459948
4931,1kmE4792N4026,4792000,4026000,4930,18.2304992,59.09352429
4932,1kmE4792N4027,4792000,4027000,4931,18.23260923,59.10244908
4933,1kmE4792N4028,4792000,4028000,4932,18.234720499999998,59.11137387
4934,1kmE4792N4029,4792000,4029000,4933,18.23683304,59.12029865
4935,1kmE4792N4030,4792000,4030000,4934,18.23894684,59.12922342
4936,1kmE4792N4031,4792000,4031000,4935,18.2410619,59.13814818
4937,1kmE4792N4032,4792000,4032000,4936,18.24317823,59.14707293
4938,1kmE4792N4033,4792000,4033000,4937,18.24529582,59.15599767
4939,1kmE4792N4034,4792000,4034000,4938,18.24741467,59.164922399999995
4940,1kmE4792N4035,4792000,4035000,4939,18.24953479,59.17384712
4941,1kmE4792N4036,4792000,4036000,4940,18.25165617,59.18277184
4942,1kmE4792N4037,4792000,4037000,4941,18.25377882,59.19169654
4943,1kmE4792N4038,4792000,4038000,4942,18.25590275,59.20062123
4944,1kmE4792N4039,4792000,4039000,4943,18.25802794,59.20954592
4945,1kmE4792N4040,4792000,4040000,4944,18.2601544,59.2184706
4946,1kmE4792N4041,4792000,4041000,4945,18.26228214,59.22739526
4947,1kmE4792N4042,4792000,4042000,4946,18.26441115,59.23631992
4948,1kmE4792N4043,4792000,4043000,4947,18.26654144,59.24524457
4949,1kmE4792N4044,4792000,4044000,4948,18.268673,59.25416921
4950,1kmE4792N4045,4792000,4045000,4949,18.27080584,59.26309384
4951,1kmE4792N4046,4792000,4046000,4950,18.27293995,59.27201846
4952,1kmE4792N4047,4792000,4047000,4951,18.27507535,59.28094307
4953,1kmE4792N4048,4792000,4048000,4952,18.27721203,59.28986768
4954,1kmE4792N4049,4792000,4049000,4953,18.27934998,59.29879227
4955,1kmE4792N4050,4792000,4050000,4954,18.28148923,59.30771685
4956,1kmE4792N4051,4792000,4051000,4955,18.28362975,59.31664143
4957,1kmE4792N4052,4792000,4052000,4956,18.28577156,59.325566
4958,1kmE4792N4053,4792000,4053000,4957,18.28791466,59.33449056
4959,1kmE4792N4054,4792000,4054000,4958,18.29005904,59.34341511
4960,1kmE4792N4055,4792000,4055000,4959,18.29220471,59.35233965
4961,1kmE4792N4056,4792000,4056000,4960,18.29435167,59.36126418
