OBJECTID,CELLCODE,EOFORIGIN,NOFORIGIN,ORIG_FID,x,y
6508,1kmE4803N4138,4803000,4138000,6507,18.67068308,60.08110527
6509,1kmE4803N4139,4803000,4139000,6508,18.67299204,60.09002555
6510,1kmE4803N4140,4803000,4140000,6509,18.67530242,60.09894582
6511,1kmE4803N4141,4803000,4141000,6510,18.67761422,60.10786608
6512,1kmE4803N4142,4803000,4142000,6511,18.67992744,60.11678633
6513,1kmE4803N4143,4803000,4143000,6512,18.68224208,60.12570657
6514,1kmE4803N4144,4803000,4144000,6513,18.68455815,60.13462681
6515,1kmE4803N4145,4803000,4145000,6514,18.68687565,60.14354703
6516,1kmE4803N4146,4803000,4146000,6515,18.68919457,60.15246724
6517,1kmE4803N4149,4803000,4149000,6516,18.69615992,60.17922781
6518,1kmE4803N4150,4803000,4150000,6517,18.69848457,60.18814799
6519,1kmE4803N4151,4803000,4151000,6518,18.70081066,60.19706815
6520,1kmE4803N4152,4803000,4152000,6519,18.70313817,60.205988299999994
6521,1kmE4803N4153,4803000,4153000,6520,18.70546713,60.21490845
6522,1kmE4803N4154,4803000,4154000,6521,18.70779752,60.22382858
6523,1kmE4803N4155,4803000,4155000,6522,18.71012936,60.23274871
6524,1kmE4803N4156,4803000,4156000,6523,18.71246263,60.24166882
6525,1kmE4803N4157,4803000,4157000,6524,18.71479735,60.25058893
6526,1kmE4804N4007,4804000,4007000,6525,18.39722508,58.9114012
6527,1kmE4804N4010,4804000,4010000,6526,18.40364207,58.938165299999994
6528,1kmE4804N4012,4804000,4012000,6527,18.40792641,58.95600798
6529,1kmE4804N4013,4804000,4013000,6528,18.41007048,58.964929299999994
6530,1kmE4804N4014,4804000,4014000,6529,18.41221583,58.97385061
6531,1kmE4804N4018,4804000,4018000,6530,18.42080996,59.00953572
6532,1kmE4804N4019,4804000,4019000,6531,18.42296169,59.01845697
6533,1kmE4804N4020,4804000,4020000,6532,18.42511469,59.02737821
6534,1kmE4804N4021,4804000,4021000,6533,18.42726898,59.03629944
6535,1kmE4804N4022,4804000,4022000,6534,18.42942454,59.04522065
6536,1kmE4804N4023,4804000,4023000,6535,18.43158139,59.05414185
6537,1kmE4804N4024,4804000,4024000,6536,18.43373953,59.06306304
6538,1kmE4804N4025,4804000,4025000,6537,18.43589894,59.07198422
6539,1kmE4804N4026,4804000,4026000,6538,18.43805965,59.08090539
6540,1kmE4804N4027,4804000,4027000,6539,18.44022164,59.08982654
6541,1kmE4804N4028,4804000,4028000,6540,18.44238492,59.09874769
6542,1kmE4804N4029,4804000,4029000,6541,18.44454949,59.10766882
6543,1kmE4804N4030,4804000,4030000,6542,18.44671535,59.11658994
6544,1kmE4804N4031,4804000,4031000,6543,18.4488825,59.12551105
6545,1kmE4804N4032,4804000,4032000,6544,18.45105094,59.13443215
6546,1kmE4804N4033,4804000,4033000,6545,18.45322068,59.14335323
6547,1kmE4804N4034,4804000,4034000,6546,18.45539171,59.15227431
6548,1kmE4804N4035,4804000,4035000,6547,18.45756404,59.16119537
6549,1kmE4804N4036,4804000,4036000,6548,18.45973766,59.17011642
6550,1kmE4804N4037,4804000,4037000,6549,18.46191258,59.17903746
6551,1kmE4804N4038,4804000,4038000,6550,18.46408881,59.18795849
6552,1kmE4804N4039,4804000,4039000,6551,18.46626633,59.19687951
6553,1kmE4804N4040,4804000,4040000,6552,18.46844516,59.20580051
6554,1kmE4804N4041,4804000,4041000,6553,18.47062528,59.21472151
6555,1kmE4804N4042,4804000,4042000,6554,18.47280672,59.22364249
6556,1kmE4804N4043,4804000,4043000,6555,18.47498945,59.23256346
6557,1kmE4804N4044,4804000,4044000,6556,18.4771735,59.24148442
6558,1kmE4804N4045,4804000,4045000,6557,18.47935885,59.25040537
6559,1kmE4804N4046,4804000,4046000,6558,18.48154551,59.25932631
6560,1kmE4804N4047,4804000,4047000,6559,18.48373348,59.26824723
6561,1kmE4804N4048,4804000,4048000,6560,18.48592276,59.27716815
6562,1kmE4804N4049,4804000,4049000,6561,18.48811335,59.28608905
