OBJECTID,CELLCODE,EOFORIGIN,NOFORIGIN,ORIG_FID,x,y
1206,1kmE4756N4062,4756000,4062000,1205,17.67806256,59.45116877
1207,1kmE4756N4063,4756000,4063000,1206,17.68005862,59.46010387
1208,1kmE4756N4064,4756000,4064000,1207,17.68205588,59.46903896
1209,1kmE4756N4065,4756000,4065000,1208,17.68405435,59.47797406
1210,1kmE4756N4066,4756000,4066000,1209,17.68605402,59.48690915
1211,1kmE4756N4067,4756000,4067000,1210,17.6880549,59.49584424
1212,1kmE4756N4068,4756000,4068000,1211,17.690057,59.50477933
1213,1kmE4756N4069,4756000,4069000,1212,17.6920603,59.51371442
1214,1kmE4756N4070,4756000,4070000,1213,17.69406481,59.5226495
1215,1kmE4756N4071,4756000,4071000,1214,17.69607054,59.53158459
1216,1kmE4756N4072,4756000,4072000,1215,17.69807748,59.54051967
1217,1kmE4756N4073,4756000,4073000,1216,17.70008564,59.54945475
1218,1kmE4756N4074,4756000,4074000,1217,17.70209501,59.55838982
1219,1kmE4756N4075,4756000,4075000,1218,17.704105600000002,59.567324899999996
1220,1kmE4756N4076,4756000,4076000,1219,17.7061174,59.57625997
1221,1kmE4756N4077,4756000,4077000,1220,17.70813043,59.58519504
1222,1kmE4756N4078,4756000,4078000,1221,17.71014467,59.59413011
1223,1kmE4756N4079,4756000,4079000,1222,17.71216014,59.60306518
1224,1kmE4756N4080,4756000,4080000,1223,17.71417683,59.61200024
1225,1kmE4756N4081,4756000,4081000,1224,17.71619474,59.6209353
1226,1kmE4756N4082,4756000,4082000,1225,17.71821388,59.62987037
1227,1kmE4756N4083,4756000,4083000,1226,17.72023424,59.63880543
1228,1kmE4756N4084,4756000,4084000,1227,17.72225583,59.64774048
1229,1kmE4756N4085,4756000,4085000,1228,17.72427864,59.65667554
1230,1kmE4756N4086,4756000,4086000,1229,17.72630269,59.66561059
1231,1kmE4756N4087,4756000,4087000,1230,17.72832797,59.67454565
1232,1kmE4756N4088,4756000,4088000,1231,17.73035447,59.683480700000004
1233,1kmE4757N4006,4757000,4006000,1232,17.585423000000002,58.94984305
1234,1kmE4757N4007,4757000,4007000,1233,17.58735756,58.95877804
1235,1kmE4757N4008,4757000,4008000,1234,17.58929327,58.96771303
1236,1kmE4757N4009,4757000,4009000,1235,17.59123012,58.97664801
1237,1kmE4757N4010,4757000,4010000,1236,17.59316813,58.98558298
1238,1kmE4757N4011,4757000,4011000,1237,17.59510729,58.99451796
1239,1kmE4757N4012,4757000,4012000,1238,17.59704761,59.00345293
1240,1kmE4757N4013,4757000,4013000,1239,17.59898908,59.01238789999999
1241,1kmE4757N4014,4757000,4014000,1240,17.600931699999997,59.02132286
1242,1kmE4757N4015,4757000,4015000,1241,17.60287549,59.03025782
1243,1kmE4757N4016,4757000,4016000,1242,17.60482043,59.03919277
1244,1kmE4757N4017,4757000,4017000,1243,17.60676652,59.04812773
