OBJECTID,CELLCODE,EOFORIGIN,NOFORIGIN,ORIG_FID,x,y
7472,1kmE4810N4127,4810000,4127000,7471,18.76954341,59.97526645
7473,1kmE4810N4128,4810000,4128000,7472,18.77186893,59.98418454
7474,1kmE4810N4129,4810000,4129000,7473,18.77419587,59.99310262
7475,1kmE4810N4130,4810000,4130000,7474,18.77652424,60.00202069
7476,1kmE4810N4131,4810000,4131000,7475,18.77885404,60.01093874
7477,1kmE4810N4132,4810000,4132000,7476,18.78118526,60.01985679
7478,1kmE4810N4133,4810000,4133000,7477,18.78351792,60.02877482
7479,1kmE4810N4134,4810000,4134000,7478,18.78585201,60.03769284
7480,1kmE4810N4135,4810000,4135000,7479,18.78818753,60.04661085
7481,1kmE4810N4136,4810000,4136000,7480,18.79052448,60.05552885
7482,1kmE4810N4137,4810000,4137000,7481,18.79286287,60.06444684
7483,1kmE4810N4138,4810000,4138000,7482,18.7952027,60.07336482
7484,1kmE4810N4139,4810000,4139000,7483,18.79754396,60.08228278
7485,1kmE4810N4140,4810000,4140000,7484,18.79988667,60.09120074
7486,1kmE4810N4141,4810000,4141000,7485,18.80223081,60.10011868
7487,1kmE4810N4142,4810000,4142000,7486,18.8045764,60.10903661
7488,1kmE4810N4143,4810000,4143000,7487,18.80692343,60.11795453
7489,1kmE4810N4144,4810000,4144000,7488,18.8092719,60.12687244
7490,1kmE4810N4145,4810000,4145000,7489,18.81162182,60.13579034
7491,1kmE4810N4147,4810000,4147000,7490,18.816326,60.153626100000004
7492,1kmE4810N4148,4810000,4148000,7491,18.81868027,60.16254397
7493,1kmE4810N4149,4810000,4149000,7492,18.82103598,60.17146182
7494,1kmE4810N4150,4810000,4150000,7493,18.82339315,60.18037966
7495,1kmE4810N4151,4810000,4151000,7494,18.82575178,60.189297499999995
7496,1kmE4810N4152,4810000,4152000,7495,18.82811185,60.19821532
7497,1kmE4810N4153,4810000,4153000,7496,18.83047339,60.20713313
7498,1kmE4810N4155,4810000,4155000,7497,18.83520083,60.22496871
7499,1kmE4810N4161,4810000,4161000,7498,18.84941824,60.27847521
7500,1kmE4810N4162,4810000,4162000,7499,18.85179294,60.28739292
7501,1kmE4810N4163,4810000,4163000,7500,18.85416911,60.29631062
7502,1kmE4810N4164,4810000,4164000,7501,18.85654675,60.305228299999996
7503,1kmE4811N4013,4811000,4013000,7502,18.53069022,58.95745203
7504,1kmE4811N4014,4811000,4014000,7503,18.5328656,58.96637119
7505,1kmE4811N4015,4811000,4015000,7504,18.53504227,58.97529033
7506,1kmE4811N4016,4811000,4016000,7505,18.53722023,58.98420947
7507,1kmE4811N4017,4811000,4017000,7506,18.53939948,58.99312859
