OBJECTID,CELLCODE,EOFORIGIN,NOFORIGIN,ORIG_FID,x,y
3857,1kmE4782N4071,4782000,4071000,3856,18.15166008,59.50554335
3858,1kmE4782N4072,4782000,4072000,3857,18.15378328,59.5144708
3859,1kmE4782N4073,4782000,4073000,3858,18.15590775,59.52339823
3860,1kmE4782N4074,4782000,4074000,3859,18.15803352,59.53232566
3861,1kmE4782N4075,4782000,4075000,3860,18.16016056,59.54125308
3862,1kmE4782N4076,4782000,4076000,3861,18.1622889,59.5501805
3863,1kmE4782N4077,4782000,4077000,3862,18.16441852,59.55910791
3864,1kmE4782N4078,4782000,4078000,3863,18.16654943,59.56803531
3865,1kmE4782N4079,4782000,4079000,3864,18.16868163,59.576962699999996
3866,1kmE4782N4080,4782000,4080000,3865,18.17081512,59.58589009
3867,1kmE4782N4081,4782000,4081000,3866,18.1729499,59.59481748
3868,1kmE4782N4082,4782000,4082000,3867,18.17508598,59.60374485
3869,1kmE4782N4083,4782000,4083000,3868,18.17722335,59.61267222
3870,1kmE4782N4084,4782000,4084000,3869,18.17936201,59.62159958
3871,1kmE4782N4085,4782000,4085000,3870,18.18150198,59.63052694
3872,1kmE4782N4086,4782000,4086000,3871,18.18364324,59.63945429
3873,1kmE4782N4087,4782000,4087000,3872,18.1857858,59.64838163
3874,1kmE4782N4088,4782000,4088000,3873,18.18792966,59.65730897
3875,1kmE4782N4089,4782000,4089000,3874,18.19007482,59.6662363
3876,1kmE4782N4090,4782000,4090000,3875,18.19222128,59.67516362
3877,1kmE4782N4091,4782000,4091000,3876,18.19436905,59.68409094
3878,1kmE4782N4092,4782000,4092000,3877,18.19651812,59.69301825
3879,1kmE4782N4093,4782000,4093000,3878,18.1986685,59.70194556
3880,1kmE4782N4094,4782000,4094000,3879,18.20082019,59.71087286
3881,1kmE4782N4095,4782000,4095000,3880,18.20297318,59.71980015
3882,1kmE4782N4096,4782000,4096000,3881,18.20512748,59.72872743
3883,1kmE4782N4097,4782000,4097000,3882,18.2072831,59.73765471
3884,1kmE4782N4098,4782000,4098000,3883,18.20944002,59.74658199
3885,1kmE4782N4099,4782000,4099000,3884,18.21159826,59.75550925
3886,1kmE4782N4100,4782000,4100000,3885,18.21375781,59.76443652
3887,1kmE4782N4101,4782000,4101000,3886,18.21591868,59.77336377
3888,1kmE4782N4102,4782000,4102000,3887,18.21808087,59.78229102
3889,1kmE4782N4103,4782000,4103000,3888,18.22024437,59.79121826
3890,1kmE4782N4104,4782000,4104000,3889,18.22240919,59.8001455
3891,1kmE4782N4105,4782000,4105000,3890,18.22457533,59.80907273
3892,1kmE4782N4106,4782000,4106000,3891,18.22674279,59.81799995
3893,1kmE4782N4107,4782000,4107000,3892,18.22891158,59.82692717
3894,1kmE4782N4108,4782000,4108000,3893,18.23108169,59.83585438
3895,1kmE4783N3998,4783000,3998000,3894,18.01724794,58.85281083
3896,1kmE4783N3999,4783000,3999000,3895,18.01928474,58.86173853
3897,1kmE4783N4005,4783000,4005000,3896,18.03153089,58.91530454
3898,1kmE4783N4006,4783000,4006000,3897,18.03357616,58.92423218
3899,1kmE4783N4007,4783000,4007000,3898,18.03562263,58.93315981
3900,1kmE4783N4008,4783000,4008000,3899,18.03767032,58.94208744
3901,1kmE4783N4009,4783000,4009000,3900,18.03971923,58.95101505
3902,1kmE4783N4010,4783000,4010000,3901,18.04176935,58.95994266
3903,1kmE4783N4011,4783000,4011000,3902,18.04382069,58.96887026
3904,1kmE4783N4012,4783000,4012000,3903,18.04587324,58.97779785
3905,1kmE4783N4013,4783000,4013000,3904,18.04792702,58.98672543
3906,1kmE4783N4014,4783000,4014000,3905,18.04998202,58.995653000000004
3907,1kmE4783N4015,4783000,4015000,3906,18.05203824,59.00458057
3908,1kmE4783N4016,4783000,4016000,3907,18.05409568,59.01350813
3909,1kmE4783N4017,4783000,4017000,3908,18.05615434,59.02243568
3910,1kmE4783N4018,4783000,4018000,3909,18.05821423,59.03136322
3911,1kmE4783N4019,4783000,4019000,3910,18.06027535,59.04029076
3912,1kmE4783N4020,4783000,4020000,3911,18.06233769,59.04921828
3913,1kmE4783N4021,4783000,4021000,3912,18.06440126,59.0581458
3914,1kmE4783N4022,4783000,4022000,3913,18.06646607,59.06707331
3915,1kmE4783N4023,4783000,4023000,3914,18.068532100000002,59.07600081
3916,1kmE4783N4024,4783000,4024000,3915,18.07059936,59.08492831
3917,1kmE4783N4025,4783000,4025000,3916,18.07266785,59.09385579
3918,1kmE4783N4026,4783000,4026000,3917,18.07473758,59.10278327
3919,1kmE4783N4027,4783000,4027000,3918,18.07680854,59.11171074
3920,1kmE4783N4028,4783000,4028000,3919,18.07888074,59.12063821
3921,1kmE4783N4029,4783000,4029000,3920,18.08095418,59.12956566
3922,1kmE4783N4030,4783000,4030000,3921,18.08302885,59.13849311
3923,1kmE4783N4031,4783000,4031000,3922,18.08510476,59.14742055
3924,1kmE4783N4032,4783000,4032000,3923,18.08718191,59.15634798
3925,1kmE4783N4033,4783000,4033000,3924,18.0892603,59.16527541
3926,1kmE4783N4034,4783000,4034000,3925,18.09133994,59.17420282
3927,1kmE4783N4035,4783000,4035000,3926,18.09342082,59.18313023
3928,1kmE4783N4036,4783000,4036000,3927,18.09550294,59.19205763
3929,1kmE4783N4037,4783000,4037000,3928,18.09758631,59.20098503
3930,1kmE4783N4038,4783000,4038000,3929,18.09967092,59.20991241
3931,1kmE4783N4039,4783000,4039000,3930,18.10175678,59.21883979
3932,1kmE4783N4040,4783000,4040000,3931,18.10384389,59.22776716
3933,1kmE4783N4041,4783000,4041000,3932,18.10593225,59.23669453
3934,1kmE4783N4042,4783000,4042000,3933,18.10802186,59.24562188
3935,1kmE4783N4043,4783000,4043000,3934,18.11011273,59.25454923
3936,1kmE4783N4044,4783000,4044000,3935,18.11220484,59.26347657
3937,1kmE4783N4045,4783000,4045000,3936,18.11429821,59.27240391
3938,1kmE4783N4046,4783000,4046000,3937,18.11639284,59.28133123
3939,1kmE4783N4047,4783000,4047000,3938,18.11848872,59.29025855
3940,1kmE4783N4048,4783000,4048000,3939,18.12058586,59.29918586
3941,1kmE4783N4049,4783000,4049000,3940,18.12268426,59.30811317
3942,1kmE4783N4050,4783000,4050000,3941,18.12478391,59.31704046
3943,1kmE4783N4051,4783000,4051000,3942,18.12688483,59.32596775
3944,1kmE4783N4052,4783000,4052000,3943,18.12898701,59.33489503
3945,1kmE4783N4053,4783000,4053000,3944,18.13109046,59.34382231
3946,1kmE4783N4054,4783000,4054000,3945,18.13319516,59.35274958
3947,1kmE4783N4055,4783000,4055000,3946,18.13530114,59.36167684
3948,1kmE4783N4056,4783000,4056000,3947,18.13740838,59.37060409
3949,1kmE4783N4057,4783000,4057000,3948,18.13951688,59.37953134
3950,1kmE4783N4058,4783000,4058000,3949,18.14162666,59.38845857
3951,1kmE4783N4059,4783000,4059000,3950,18.1437377,59.39738581
3952,1kmE4783N4060,4783000,4060000,3951,18.14585002,59.40631303
3953,1kmE4783N4061,4783000,4061000,3952,18.14796361,59.41524025
3954,1kmE4783N4062,4783000,4062000,3953,18.15007847,59.42416746
3955,1kmE4783N4063,4783000,4063000,3954,18.1521946,59.43309466
3956,1kmE4783N4064,4783000,4064000,3955,18.15431201,59.44202186
3957,1kmE4783N4065,4783000,4065000,3956,18.1564307,59.45094904
3958,1kmE4783N4066,4783000,4066000,3957,18.15855067,59.45987623
3959,1kmE4783N4067,4783000,4067000,3958,18.16067191,59.4688034
3960,1kmE4783N4068,4783000,4068000,3959,18.16279443,59.47773057
3961,1kmE4783N4069,4783000,4069000,3960,18.16491824,59.48665773
3962,1kmE4783N4070,4783000,4070000,3961,18.16704332,59.49558488
3963,1kmE4783N4071,4783000,4071000,3962,18.16916969,59.50451203
3964,1kmE4783N4072,4783000,4072000,3963,18.17129735,59.51343917
3965,1kmE4783N4073,4783000,4073000,3964,18.17342629,59.522366299999995
3966,1kmE4783N4074,4783000,4074000,3965,18.17555652,59.53129343
3967,1kmE4783N4075,4783000,4075000,3966,18.17768803,59.54022055
3968,1kmE4783N4076,4783000,4076000,3967,18.17982083,59.54914766
3969,1kmE4783N4077,4783000,4077000,3968,18.18195493,59.55807477
3970,1kmE4783N4078,4783000,4078000,3969,18.18409031,59.56700187
3971,1kmE4783N4079,4783000,4079000,3970,18.18622699,59.57592896
3972,1kmE4783N4080,4783000,4080000,3971,18.18836496,59.58485604
3973,1kmE4783N4081,4783000,4081000,3972,18.19050423,59.59378312
3974,1kmE4783N4082,4783000,4082000,3973,18.19264479,59.60271019
3975,1kmE4783N4083,4783000,4083000,3974,18.19478665,59.61163726
3976,1kmE4783N4084,4783000,4084000,3975,18.1969298,59.62056432
3977,1kmE4783N4085,4783000,4085000,3976,18.19907426,59.62949137
3978,1kmE4783N4086,4783000,4086000,3977,18.20122002,59.63841841
3979,1kmE4783N4087,4783000,4087000,3978,18.20336708,59.64734545
3980,1kmE4783N4088,4783000,4088000,3979,18.20551544,59.65627248
3981,1kmE4783N4089,4783000,4089000,3980,18.2076651,59.66519951
3982,1kmE4783N4090,4783000,4090000,3981,18.20981607,59.67412653
3983,1kmE4783N4091,4783000,4091000,3982,18.21196835,59.68305354
3984,1kmE4783N4092,4783000,4092000,3983,18.21412193,59.69198054
3985,1kmE4783N4093,4783000,4093000,3984,18.21627683,59.70090754
3986,1kmE4783N4094,4783000,4094000,3985,18.21843303,59.70983453
3987,1kmE4783N4095,4783000,4095000,3986,18.22059054,59.71876152
3988,1kmE4783N4096,4783000,4096000,3987,18.22274937,59.7276885
3989,1kmE4783N4097,4783000,4097000,3988,18.22490951,59.73661547
3990,1kmE4783N4098,4783000,4098000,3989,18.22707096,59.74554244
3991,1kmE4783N4099,4783000,4099000,3990,18.22923373,59.754469400000005
3992,1kmE4783N4100,4783000,4100000,3991,18.23139782,59.76339635
3993,1kmE4783N4101,4783000,4101000,3992,18.23356322,59.772323300000004
3994,1kmE4783N4102,4783000,4102000,3993,18.23572995,59.78125024
3995,1kmE4783N4103,4783000,4103000,3994,18.23789799,59.79017717
