OBJECTID,CELLCODE,EOFORIGIN,NOFORIGIN,ORIG_FID,x,y
7954,1kmE4814N4085,4814000,4085000,7953,18.74330962,59.59629361
7955,1kmE4814N4086,4814000,4086000,7954,18.7455943,59.60521089
7956,1kmE4814N4087,4814000,4087000,7955,18.74788036,59.61412816
7957,1kmE4814N4088,4814000,4088000,7956,18.7501678,59.62304542
7958,1kmE4814N4089,4814000,4089000,7957,18.75245663,59.63196267
7959,1kmE4814N4090,4814000,4090000,7958,18.75474684,59.6408799
7960,1kmE4814N4091,4814000,4091000,7959,18.75703845,59.64979712
7961,1kmE4814N4092,4814000,4092000,7960,18.75933144,59.65871433
7962,1kmE4814N4093,4814000,4093000,7961,18.76162582,59.66763152
7963,1kmE4814N4094,4814000,4094000,7962,18.7639216,59.676548700000005
7964,1kmE4814N4095,4814000,4095000,7963,18.76621877,59.68546587
7965,1kmE4814N4096,4814000,4096000,7964,18.76851733,59.69438303
7966,1kmE4814N4097,4814000,4097000,7965,18.77081729,59.70330017
7967,1kmE4814N4098,4814000,4098000,7966,18.77311864,59.71221731
7968,1kmE4814N4099,4814000,4099000,7967,18.77542139,59.72113443
7969,1kmE4814N4100,4814000,4100000,7968,18.77772554,59.73005153
7970,1kmE4814N4101,4814000,4101000,7969,18.780031100000002,59.73896863
7971,1kmE4814N4102,4814000,4102000,7970,18.78233805,59.74788571
7972,1kmE4814N4103,4814000,4103000,7971,18.784646399999996,59.75680278
7973,1kmE4814N4104,4814000,4104000,7972,18.78695616,59.76571984
7974,1kmE4814N4105,4814000,4105000,7973,18.78926733,59.77463688
7975,1kmE4814N4106,4814000,4106000,7974,18.7915799,59.78355391
7976,1kmE4814N4107,4814000,4107000,7975,18.79389388,59.79247093
7977,1kmE4814N4108,4814000,4108000,7976,18.79620927,59.80138794
7978,1kmE4814N4109,4814000,4109000,7977,18.79852607,59.81030494
7979,1kmE4814N4110,4814000,4110000,7978,18.80084428,59.81922192
7980,1kmE4814N4111,4814000,4111000,7979,18.8031639,59.82813889
7981,1kmE4814N4112,4814000,4112000,7980,18.80548494,59.83705585
7982,1kmE4814N4113,4814000,4113000,7981,18.80780739,59.84597279
7983,1kmE4814N4114,4814000,4114000,7982,18.81013126,59.85488973
7984,1kmE4814N4115,4814000,4115000,7983,18.81245655,59.86380665
7985,1kmE4814N4116,4814000,4116000,7984,18.81478326,59.87272356
7986,1kmE4814N4117,4814000,4117000,7985,18.81711139,59.88164045
7987,1kmE4814N4118,4814000,4118000,7986,18.81944094,59.89055734
7988,1kmE4814N4119,4814000,4119000,7987,18.82177191,59.89947421
7989,1kmE4814N4120,4814000,4120000,7988,18.82410431,59.90839107
7990,1kmE4814N4121,4814000,4121000,7989,18.82643813,59.91730792
7991,1kmE4814N4122,4814000,4122000,7990,18.82877338,59.92622475
7992,1kmE4814N4123,4814000,4123000,7991,18.83111006,59.93514157
7993,1kmE4814N4124,4814000,4124000,7992,18.83344816,59.94405839
7994,1kmE4814N4125,4814000,4125000,7993,18.835787699999997,59.95297518
7995,1kmE4814N4126,4814000,4126000,7994,18.83812867,59.96189197
7996,1kmE4814N4127,4814000,4127000,7995,18.84047108,59.97080875
7997,1kmE4814N4128,4814000,4128000,7996,18.84281491,59.97972551
7998,1kmE4814N4129,4814000,4129000,7997,18.84516019,59.98864226
7999,1kmE4814N4130,4814000,4130000,7998,18.8475069,59.99755899
8000,1kmE4814N4131,4814000,4131000,7999,18.84985505,60.00647572
8001,1kmE4814N4132,4814000,4132000,8000,18.85220464,60.01539243
8002,1kmE4814N4133,4814000,4133000,8001,18.85455567,60.02430914
8003,1kmE4814N4134,4814000,4134000,8002,18.85690814,60.03322582
8004,1kmE4814N4135,4814000,4135000,8003,18.85926206,60.042142500000004
8005,1kmE4814N4155,4814000,4155000,8004,18.90664557,60.22047352
8006,1kmE4814N4157,4814000,4157000,8005,18.91141612,60.23830636
8007,1kmE4814N4161,4814000,4161000,8006,18.92097491,60.27397190000001
8008,1kmE4815N4015,4815000,4015000,8007,18.60398041,58.970967599999994
8009,1kmE4815N4017,4815000,4017000,8008,18.60837196,58.98880337
8010,1kmE4815N4018,4815000,4018000,8009,18.61056969,58.99772124
8011,1kmE4815N4025,4815000,4025000,8010,18.6259904,59.06014591
8012,1kmE4815N4026,4815000,4026000,8011,18.62819861,59.06906366
8013,1kmE4815N4027,4815000,4027000,8012,18.63040812,59.0779814
8014,1kmE4815N4028,4815000,4028000,8013,18.63261896,59.08689913
8015,1kmE4815N4029,4815000,4029000,8014,18.63483111,59.09581684
8016,1kmE4815N4030,4815000,4030000,8015,18.63704457,59.10473454
8017,1kmE4815N4031,4815000,4031000,8016,18.63925936,59.11365223
8018,1kmE4815N4032,4815000,4032000,8017,18.64147547,59.1225699
8019,1kmE4815N4034,4815000,4034000,8018,18.64591165,59.140405200000004
8020,1kmE4815N4035,4815000,4035000,8019,18.64813172,59.14932284
8021,1kmE4815N4036,4815000,4036000,8020,18.65035312,59.15824045
8022,1kmE4815N4037,4815000,4037000,8021,18.65257584,59.16715806
8023,1kmE4815N4038,4815000,4038000,8022,18.65479989,59.17607565
8024,1kmE4815N4039,4815000,4039000,8023,18.65702527,59.18499323
8025,1kmE4815N4040,4815000,4040000,8024,18.65925198,59.19391079
8026,1kmE4815N4041,4815000,4041000,8025,18.66148002,59.20282834
8027,1kmE4815N4042,4815000,4042000,8026,18.66370939,59.21174588
8028,1kmE4815N4046,4815000,4046000,8027,18.67264022,59.24741589
8029,1kmE4815N4047,4815000,4047000,8028,18.67487627,59.25633336
8030,1kmE4815N4048,4815000,4048000,8029,18.67711365,59.26525082
8031,1kmE4815N4049,4815000,4049000,8030,18.67935238,59.27416826
8032,1kmE4815N4050,4815000,4050000,8031,18.68159245,59.28308569
8033,1kmE4815N4051,4815000,4051000,8032,18.68383386,59.29200311
8034,1kmE4815N4052,4815000,4052000,8033,18.68607661,59.30092051
8035,1kmE4815N4053,4815000,4053000,8034,18.68832071,59.3098379
8036,1kmE4815N4054,4815000,4054000,8035,18.69056615,59.31875528
8037,1kmE4815N4055,4815000,4055000,8036,18.69281294,59.32767264
8038,1kmE4815N4056,4815000,4056000,8037,18.69506108,59.33658999
8039,1kmE4815N4057,4815000,4057000,8038,18.69731057,59.34550733
8040,1kmE4815N4058,4815000,4058000,8039,18.69956141,59.35442465
8041,1kmE4815N4059,4815000,4059000,8040,18.7018136,59.36334196
8042,1kmE4815N4060,4815000,4060000,8041,18.70406714,59.37225926
8043,1kmE4815N4061,4815000,4061000,8042,18.70632204,59.38117654
8044,1kmE4815N4062,4815000,4062000,8043,18.70857829,59.39009381
8045,1kmE4815N4063,4815000,4063000,8044,18.7108359,59.39901107
8046,1kmE4815N4064,4815000,4064000,8045,18.71309487,59.40792832
8047,1kmE4815N4065,4815000,4065000,8046,18.71535519,59.41684555
8048,1kmE4815N4066,4815000,4066000,8047,18.71761688,59.42576276
8049,1kmE4815N4067,4815000,4067000,8048,18.71987993,59.43467997
8050,1kmE4815N4068,4815000,4068000,8049,18.72214434,59.44359716
8051,1kmE4815N4069,4815000,4069000,8050,18.72441011,59.45251434
8052,1kmE4815N4070,4815000,4070000,8051,18.72667725,59.461431499999996
8053,1kmE4815N4071,4815000,4071000,8052,18.72894575,59.47034866
8054,1kmE4815N4072,4815000,4072000,8053,18.73121563,59.47926579999999
8055,1kmE4815N4073,4815000,4073000,8054,18.73348687,59.48818292
8056,1kmE4815N4074,4815000,4074000,8055,18.73575948,59.49710004
8057,1kmE4815N4078,4815000,4078000,8056,18.74486364,59.53276836
8058,1kmE4815N4079,4815000,4079000,8057,18.74714312,59.54168541
8059,1kmE4815N4080,4815000,4080000,8058,18.74942397,59.55060244
8060,1kmE4815N4081,4815000,4081000,8059,18.7517062,59.55951947
8061,1kmE4815N4082,4815000,4082000,8060,18.75398982,59.56843648
8062,1kmE4815N4083,4815000,4083000,8061,18.75627481,59.57735347
8063,1kmE4815N4084,4815000,4084000,8062,18.75856118,59.58627046
8064,1kmE4815N4085,4815000,4085000,8063,18.76084894,59.59518743
8065,1kmE4815N4086,4815000,4086000,8064,18.76313808,59.60410439
8066,1kmE4815N4087,4815000,4087000,8065,18.76542861,59.61302133
8067,1kmE4815N4088,4815000,4088000,8066,18.76772053,59.62193826
8068,1kmE4815N4089,4815000,4089000,8067,18.77001383,59.63085518
8069,1kmE4815N4090,4815000,4090000,8068,18.77230852,59.63977209
8070,1kmE4815N4091,4815000,4091000,8069,18.7746046,59.64868898
8071,1kmE4815N4092,4815000,4092000,8070,18.77690208,59.65760587
8072,1kmE4815N4093,4815000,4093000,8071,18.77920095,59.66652273
8073,1kmE4815N4094,4815000,4094000,8072,18.78150121,59.67543959
8074,1kmE4815N4095,4815000,4095000,8073,18.78380287,59.68435643
8075,1kmE4815N4096,4815000,4096000,8074,18.78610592,59.69327326
8076,1kmE4815N4097,4815000,4097000,8075,18.78841037,59.70219008
8077,1kmE4815N4098,4815000,4098000,8076,18.79071622,59.71110688
8078,1kmE4815N4099,4815000,4099000,8077,18.79302348,59.72002368
8079,1kmE4815N4100,4815000,4100000,8078,18.79533213,59.72894046
8080,1kmE4815N4101,4815000,4101000,8079,18.79764219,59.73785722
8081,1kmE4815N4102,4815000,4102000,8080,18.79995365,59.74677398
8082,1kmE4815N4103,4815000,4103000,8081,18.80226651,59.75569072
8083,1kmE4815N4104,4815000,4104000,8082,18.80458079,59.76460745
8084,1kmE4815N4105,4815000,4105000,8083,18.80689647,59.77352416
8085,1kmE4815N4106,4815000,4106000,8084,18.80921356,59.78244087
8086,1kmE4815N4107,4815000,4107000,8085,18.81153206,59.79135756
