OBJECTID,CELLCODE,EOFORIGIN,NOFORIGIN,ORIG_FID,x,y
8195,1kmE4816N4106,4816000,4106000,8194,18.82684613,59.7813256
8196,1kmE4816N4107,4816000,4107000,8195,18.82916915,59.79024196
8197,1kmE4816N4108,4816000,4108000,8196,18.83149359,59.79915831
8198,1kmE4816N4109,4816000,4109000,8197,18.83381944,59.80807465
8199,1kmE4816N4110,4816000,4110000,8198,18.83614671,59.81699097
8200,1kmE4816N4111,4816000,4111000,8199,18.8384754,59.82590728
8201,1kmE4816N4112,4816000,4112000,8200,18.8408055,59.83482358
8202,1kmE4816N4113,4816000,4113000,8201,18.84313703,59.84373986
8203,1kmE4816N4114,4816000,4114000,8202,18.84546998,59.85265613
8204,1kmE4816N4115,4816000,4115000,8203,18.84780435,59.86157239
8205,1kmE4816N4116,4816000,4116000,8204,18.85014015,59.87048864
8206,1kmE4816N4117,4816000,4117000,8205,18.85247737,59.87940487
8207,1kmE4816N4118,4816000,4118000,8206,18.85481602,59.88832109
8208,1kmE4816N4119,4816000,4119000,8207,18.8571561,59.8972373
8209,1kmE4816N4120,4816000,4120000,8208,18.85949761,59.9061535
8210,1kmE4816N4121,4816000,4121000,8209,18.86184055,59.91506968
8211,1kmE4816N4122,4816000,4122000,8210,18.86418492,59.92398585
8212,1kmE4816N4123,4816000,4123000,8211,18.86653072,59.93290201
8213,1kmE4816N4124,4816000,4124000,8212,18.86887796,59.94181815
8214,1kmE4816N4125,4816000,4125000,8213,18.87122664,59.95073428
8215,1kmE4816N4126,4816000,4126000,8214,18.87357675,59.959650399999994
8216,1kmE4816N4127,4816000,4127000,8215,18.875928299999998,59.96856651
8217,1kmE4816N4128,4816000,4128000,8216,18.87828129,59.97748261
8218,1kmE4816N4129,4816000,4129000,8217,18.88063573,59.98639869
8219,1kmE4816N4130,4816000,4130000,8218,18.882991600000004,59.99531476
8220,1kmE4816N4131,4816000,4131000,8219,18.88534892,60.00423081
8221,1kmE4817N4021,4817000,4021000,8220,18.65168533,59.02229667
8222,1kmE4817N4022,4817000,4022000,8221,18.65389689,59.03121385
8223,1kmE4817N4023,4817000,4023000,8222,18.65610977,59.04013102
8224,1kmE4817N4024,4817000,4024000,8223,18.65832396,59.04904817
8225,1kmE4817N4030,4817000,4030000,8224,18.67163681,59.10255081
8226,1kmE4817N4031,4817000,4031000,8225,18.67386025,59.11146786
8227,1kmE4817N4032,4817000,4032000,8226,18.67608501,59.12038489999999
8228,1kmE4817N4033,4817000,4033000,8227,18.678311100000002,59.12930193
8229,1kmE4817N4034,4817000,4034000,8228,18.68053851,59.13821895
8230,1kmE4817N4035,4817000,4035000,8229,18.68276725,59.14713595
8231,1kmE4817N4036,4817000,4036000,8230,18.68499733,59.15605293
8232,1kmE4817N4037,4817000,4037000,8231,18.68722873,59.1649699
8233,1kmE4817N4038,4817000,4038000,8232,18.68946147,59.17388686
8234,1kmE4817N4039,4817000,4039000,8233,18.69169554,59.18280381
8235,1kmE4817N4040,4817000,4040000,8234,18.69393094,59.19172074
8236,1kmE4817N4041,4817000,4041000,8235,18.69616768,59.20063765
8237,1kmE4817N4042,4817000,4042000,8236,18.69840575,59.20955456
8238,1kmE4817N4043,4817000,4043000,8237,18.70064517,59.21847144
8239,1kmE4817N4045,4817000,4045000,8238,18.70512801,59.23630518
8240,1kmE4817N4046,4817000,4046000,8239,18.70737145,59.24522203
8241,1kmE4817N4047,4817000,4047000,8240,18.70961622,59.25413886
8242,1kmE4817N4048,4817000,4048000,8241,18.71186234,59.26305568
