OBJECTID,CELLCODE,EOFORIGIN,NOFORIGIN,ORIG_FID,x,y
8918,1kmE4824N4058,4824000,4058000,8917,18.85629191,59.34444893
8919,1kmE4824N4062,4824000,4062000,8918,18.86546704,59.38010647
8920,1kmE4824N4063,4824000,4063000,8919,18.86776427,59.38902082
8921,1kmE4824N4064,4824000,4064000,8920,18.87006288,59.39793515
8922,1kmE4824N4065,4824000,4065000,8921,18.87236287,59.40684946
8923,1kmE4824N4066,4824000,4066000,8922,18.87466424,59.41576376
8924,1kmE4824N4067,4824000,4067000,8923,18.876967,59.42467805
8925,1kmE4824N4068,4824000,4068000,8924,18.87927114,59.43359232
8926,1kmE4824N4069,4824000,4069000,8925,18.88157667,59.44250658
8927,1kmE4824N4070,4824000,4070000,8926,18.88388359,59.45142082
8928,1kmE4824N4071,4824000,4071000,8927,18.88619189,59.46033505
8929,1kmE4824N4072,4824000,4072000,8928,18.88850159,59.46924926
8930,1kmE4824N4073,4824000,4073000,8929,18.89081268,59.47816346
8931,1kmE4824N4074,4824000,4074000,8930,18.89312516,59.48707764
8932,1kmE4824N4075,4824000,4075000,8931,18.89543904,59.49599181
8933,1kmE4824N4076,4824000,4076000,8932,18.89775431,59.50490596
8934,1kmE4824N4084,4824000,4084000,8933,18.91632686,59.57621866
8935,1kmE4824N4085,4824000,4085000,8934,18.91865474,59.58513268
8936,1kmE4824N4086,4824000,4086000,8935,18.92098404,59.59404669
8937,1kmE4824N4087,4824000,4087000,8936,18.92331474,59.60296068
8938,1kmE4824N4088,4824000,4088000,8937,18.92564685,59.61187465
8939,1kmE4824N4089,4824000,4089000,8938,18.92798038,59.62078861
8940,1kmE4824N4090,4824000,4090000,8939,18.93031531,59.62970256
8941,1kmE4824N4091,4824000,4091000,8940,18.93265166,59.63861649
8942,1kmE4824N4092,4824000,4092000,8941,18.93498943,59.64753041
8943,1kmE4824N4093,4824000,4093000,8942,18.93732861,59.65644432
8944,1kmE4824N4094,4824000,4094000,8943,18.93966921,59.66535821
8945,1kmE4824N4095,4824000,4095000,8944,18.94201123,59.67427208
