OBJECTID,CELLCODE,EOFORIGIN,NOFORIGIN,ORIG_FID,x,y
5303,1kmE4794N4134,4794000,4134000,5302,18.50145254,60.05520314
5304,1kmE4794N4135,4794000,4135000,5303,18.50371431,60.06412638
5305,1kmE4794N4136,4794000,4136000,5304,18.50597748,60.07304961
5306,1kmE4794N4137,4794000,4137000,5305,18.50824204,60.08197284
5307,1kmE4794N4138,4794000,4138000,5306,18.51050799,60.09089605
5308,1kmE4794N4139,4794000,4139000,5307,18.51277533,60.09981926
5309,1kmE4794N4140,4794000,4140000,5308,18.51504407,60.10874246
5310,1kmE4794N4141,4794000,4141000,5309,18.51731421,60.11766565
5311,1kmE4794N4142,4794000,4142000,5310,18.51958574,60.12658884
5312,1kmE4794N4143,4794000,4143000,5311,18.52185867,60.13551201
5313,1kmE4794N4144,4794000,4144000,5312,18.52413301,60.14443518
5314,1kmE4794N4145,4794000,4145000,5313,18.52640874,60.15335834
5315,1kmE4794N4146,4794000,4146000,5314,18.52868588,60.16228149999999
5316,1kmE4795N4006,4795000,4006000,5315,18.24020605,58.91191884
5317,1kmE4795N4007,4795000,4007000,5316,18.24230399,58.92084294
5318,1kmE4795N4008,4795000,4008000,5317,18.24440318,58.92976703
5319,1kmE4795N4009,4795000,4009000,5318,18.24650361,58.93869111
5320,1kmE4795N4010,4795000,4010000,5319,18.24860528,58.94761517
5321,1kmE4795N4011,4795000,4011000,5320,18.25070821,58.95653923
5322,1kmE4795N4012,4795000,4012000,5321,18.25281238,58.96546328
5323,1kmE4795N4016,4795000,4016000,5322,18.26124157,59.00115936
5324,1kmE4795N4024,4795000,4024000,5323,18.2781602,59.07255104
5325,1kmE4795N4025,4795000,4025000,5324,18.2802807,59.08147496
5326,1kmE4795N4026,4795000,4026000,5325,18.28240246,59.09039886
5327,1kmE4795N4027,4795000,4027000,5326,18.28452549,59.09932276
5328,1kmE4795N4028,4795000,4028000,5327,18.28664978,59.10824664
5329,1kmE4795N4029,4795000,4029000,5328,18.28877533,59.11717052
5330,1kmE4795N4030,4795000,4030000,5329,18.29090216,59.12609438
5331,1kmE4795N4031,4795000,4031000,5330,18.29303026,59.13501824
5332,1kmE4795N4032,4795000,4032000,5331,18.29515962,59.14394208
5333,1kmE4795N4033,4795000,4033000,5332,18.29729026,59.15286592
5334,1kmE4795N4034,4795000,4034000,5333,18.29942217,59.16178974
5335,1kmE4795N4035,4795000,4035000,5334,18.30155535,59.17071356
5336,1kmE4795N4036,4795000,4036000,5335,18.30368981,59.17963737
5337,1kmE4795N4037,4795000,4037000,5336,18.30582554,59.18856116
5338,1kmE4795N4038,4795000,4038000,5337,18.30796255,59.19748495
5339,1kmE4795N4039,4795000,4039000,5338,18.31010084,59.20640872
5340,1kmE4795N4040,4795000,4040000,5339,18.312240399999997,59.21533249
5341,1kmE4795N4041,4795000,4041000,5340,18.31438125,59.22425625
5342,1kmE4795N4042,4795000,4042000,5341,18.31652338,59.233180000000004
5343,1kmE4795N4043,4795000,4043000,5342,18.31866679,59.24210373
5344,1kmE4795N4044,4795000,4044000,5343,18.32081148,59.25102746
5345,1kmE4795N4045,4795000,4045000,5344,18.32295746,59.25995118
5346,1kmE4795N4046,4795000,4046000,5345,18.32510473,59.26887489
5347,1kmE4795N4047,4795000,4047000,5346,18.32725328,59.27779859
5348,1kmE4795N4048,4795000,4048000,5347,18.32940312,59.28672228
5349,1kmE4795N4049,4795000,4049000,5348,18.33155425,59.29564596
5350,1kmE4795N4051,4795000,4051000,5349,18.33586038,59.31349329
5351,1kmE4795N4052,4795000,4052000,5350,18.33801538,59.32241694
5352,1kmE4795N4053,4795000,4053000,5351,18.34017168,59.33134058
5353,1kmE4795N4054,4795000,4054000,5352,18.34232927,59.34026421
5354,1kmE4795N4055,4795000,4055000,5353,18.34448816,59.34918784
5355,1kmE4795N4056,4795000,4056000,5354,18.34664834,59.35811145
5356,1kmE4795N4057,4795000,4057000,5355,18.34880983,59.36703505
5357,1kmE4795N4058,4795000,4058000,5356,18.35097261,59.37595865
5358,1kmE4795N4059,4795000,4059000,5357,18.35313669,59.38488223
5359,1kmE4795N4060,4795000,4060000,5358,18.35530208,59.39380581
5360,1kmE4795N4061,4795000,4061000,5359,18.35746877,59.40272937
5361,1kmE4795N4062,4795000,4062000,5360,18.35963676,59.41165293
5362,1kmE4795N4063,4795000,4063000,5361,18.36180606,59.42057648
