OBJECTID,CELLCODE,EOFORIGIN,NOFORIGIN,ORIG_FID,x,y
243,1kmE4744N4008,4744000,4008000,242,17.36487901,58.97997665
244,1kmE4744N4009,4744000,4009000,243,17.36675964,58.98891517
245,1kmE4744N4010,4744000,4010000,244,17.36864139,58.99785367
246,1kmE4744N4011,4744000,4011000,245,17.37052426,59.00679218
247,1kmE4744N4012,4744000,4012000,246,17.37240825,59.01573069
248,1kmE4744N4013,4744000,4013000,247,17.37429337,59.02466919
249,1kmE4744N4014,4744000,4014000,248,17.3761796,59.033607700000005
250,1kmE4744N4015,4744000,4015000,249,17.37806696,59.042546200000004
251,1kmE4744N4016,4744000,4016000,250,17.37995545,59.0514847
252,1kmE4744N4017,4744000,4017000,251,17.38184506,59.06042320000001
253,1kmE4744N4018,4744000,4018000,252,17.3837358,59.06936170000001
254,1kmE4744N4019,4744000,4019000,253,17.38562766,59.07830019
255,1kmE4744N4020,4744000,4020000,254,17.38752066,59.08723869
256,1kmE4744N4021,4744000,4021000,255,17.38941478,59.09617718
257,1kmE4744N4022,4744000,4022000,256,17.39131003,59.10511567
258,1kmE4744N4023,4744000,4023000,257,17.39320642,59.11405417
259,1kmE4744N4024,4744000,4024000,258,17.39510394,59.12299266
260,1kmE4744N4025,4744000,4025000,259,17.3970026,59.13193114
261,1kmE4744N4026,4744000,4026000,260,17.39890238,59.14086963
262,1kmE4744N4027,4744000,4027000,261,17.40080331,59.14980812
263,1kmE4744N4028,4744000,4028000,262,17.40270537,59.1587466
264,1kmE4744N4029,4744000,4029000,263,17.40460857,59.16768509
265,1kmE4744N4030,4744000,4030000,264,17.40651291,59.17662357
266,1kmE4744N4031,4744000,4031000,265,17.40841839,59.18556205
267,1kmE4744N4032,4744000,4032000,266,17.410325,59.19450053
268,1kmE4744N4033,4744000,4033000,267,17.41223277,59.20343902
269,1kmE4744N4034,4744000,4034000,268,17.41414167,59.21237749
270,1kmE4744N4035,4744000,4035000,269,17.41605172,59.22131597
271,1kmE4744N4036,4744000,4036000,270,17.41796291,59.23025445
272,1kmE4744N4037,4744000,4037000,271,17.41987525,59.23919293
273,1kmE4744N4038,4744000,4038000,272,17.42178873,59.2481314
274,1kmE4744N4039,4744000,4039000,273,17.42370337,59.25706988
275,1kmE4744N4040,4744000,4040000,274,17.42561915,59.26600835
276,1kmE4744N4041,4744000,4041000,275,17.42753608,59.27494683
277,1kmE4744N4042,4744000,4042000,276,17.42945416,59.2838853
278,1kmE4744N4043,4744000,4043000,277,17.4313734,59.29282377
279,1kmE4744N4044,4744000,4044000,278,17.43329379,59.30176224
280,1kmE4744N4045,4744000,4045000,279,17.43521533,59.31070071
281,1kmE4744N4046,4744000,4046000,280,17.43713802,59.31963918
282,1kmE4744N4047,4744000,4047000,281,17.43906188,59.32857765
283,1kmE4744N4048,4744000,4048000,282,17.44098689,59.33751612
284,1kmE4744N4049,4744000,4049000,283,17.44291306,59.34645459
285,1kmE4744N4050,4744000,4050000,284,17.44484038,59.35539306
286,1kmE4744N4051,4744000,4051000,285,17.44676887,59.36433152
287,1kmE4744N4052,4744000,4052000,286,17.44869852,59.37326999
288,1kmE4744N4053,4744000,4053000,287,17.45062933,59.38220846
289,1kmE4744N4054,4744000,4054000,288,17.452561300000003,59.39114692
290,1kmE4744N4055,4744000,4055000,289,17.45449444,59.40008539
291,1kmE4744N4056,4744000,4056000,290,17.45642874,59.40902385
292,1kmE4744N4057,4744000,4057000,291,17.45836421,59.41796232
293,1kmE4744N4058,4744000,4058000,292,17.46030085,59.42690078
294,1kmE4744N4059,4744000,4059000,293,17.46223866,59.43583925
295,1kmE4744N4060,4744000,4060000,294,17.46417763,59.44477771
296,1kmE4744N4065,4744000,4065000,295,17.47389008,59.48947003
297,1kmE4744N4066,4744000,4066000,296,17.475836100000002,59.49840849
298,1kmE4744N4067,4744000,4067000,297,17.47778328,59.50734695
299,1kmE4744N4068,4744000,4068000,298,17.47973165,59.51628542
300,1kmE4745N4008,4745000,4008000,299,17.38214685,58.97904631
301,1kmE4745N4009,4745000,4009000,300,17.38403181,58.98798455
302,1kmE4745N4010,4745000,4010000,301,17.38591789,58.99692279
303,1kmE4745N4011,4745000,4011000,302,17.38780509,59.00586103
304,1kmE4745N4012,4745000,4012000,303,17.38969342,59.01479927
305,1kmE4745N4013,4745000,4013000,304,17.39158287,59.02373751
306,1kmE4745N4014,4745000,4014000,305,17.39347345,59.03267574
307,1kmE4745N4015,4745000,4015000,306,17.39536516,59.04161398
308,1kmE4745N4016,4745000,4016000,307,17.39725799,59.05055221
309,1kmE4745N4017,4745000,4017000,308,17.39915195,59.05949044
310,1kmE4745N4018,4745000,4018000,309,17.40104704,59.06842867
311,1kmE4745N4019,4745000,4019000,310,17.40294326,59.07736689
312,1kmE4745N4020,4745000,4020000,311,17.40484061,59.08630512
313,1kmE4745N4021,4745000,4021000,312,17.4067391,59.09524334
314,1kmE4745N4022,4745000,4022000,313,17.40863871,59.10418156
315,1kmE4745N4023,4745000,4023000,314,17.41053947,59.11311979
316,1kmE4745N4024,4745000,4024000,315,17.41244135,59.12205801
317,1kmE4745N4025,4745000,4025000,316,17.41434438,59.13099622
318,1kmE4745N4026,4745000,4026000,317,17.41624854,59.13993444
319,1kmE4745N4027,4745000,4027000,318,17.41815384,59.14887266
320,1kmE4745N4028,4745000,4028000,319,17.42006028,59.15781087
321,1kmE4745N4029,4745000,4029000,320,17.42196786,59.16674908
