OBJECTID,CELLCODE,EOFORIGIN,NOFORIGIN,ORIG_FID,x,y
5544,1kmE4796N4118,4796000,4118000,5543,18.500870300000003,59.91028299
5545,1kmE4796N4119,4796000,4119000,5544,18.50311914,59.91920573
5546,1kmE4796N4120,4796000,4120000,5545,18.50536936,59.92812845
5547,1kmE4796N4121,4796000,4121000,5546,18.50762096,59.93705116
5548,1kmE4796N4122,4796000,4122000,5547,18.50987393,59.94597387
5549,1kmE4796N4123,4796000,4123000,5548,18.51212829,59.95489657
5550,1kmE4796N4124,4796000,4124000,5549,18.51438402,59.96381926
5551,1kmE4796N4125,4796000,4125000,5550,18.51664114,59.97274194
5552,1kmE4796N4126,4796000,4126000,5551,18.51889964,59.98166461
5553,1kmE4796N4127,4796000,4127000,5552,18.52115953,59.99058727
5554,1kmE4796N4128,4796000,4128000,5553,18.5234208,59.99950992
5555,1kmE4796N4129,4796000,4129000,5554,18.52568346,60.00843257
5556,1kmE4796N4130,4796000,4130000,5555,18.5279475,60.01735521
5557,1kmE4796N4131,4796000,4131000,5556,18.53021294,60.02627784
5558,1kmE4796N4132,4796000,4132000,5557,18.53247977,60.03520046
5559,1kmE4796N4133,4796000,4133000,5558,18.53474799,60.04412307
5560,1kmE4796N4134,4796000,4134000,5559,18.537017600000002,60.05304568
5561,1kmE4796N4135,4796000,4135000,5560,18.53928861,60.06196827
5562,1kmE4796N4136,4796000,4136000,5561,18.54156101,60.07089086
5563,1kmE4796N4137,4796000,4137000,5562,18.54383481,60.07981344
5564,1kmE4796N4138,4796000,4138000,5563,18.54611001,60.08873601
5565,1kmE4796N4139,4796000,4139000,5564,18.54838661,60.09765857
5566,1kmE4796N4140,4796000,4140000,5565,18.55066461,60.10658112
5567,1kmE4796N4141,4796000,4141000,5566,18.55294401,60.11550367
5568,1kmE4796N4142,4796000,4142000,5567,18.55522482,60.1244262
5569,1kmE4796N4143,4796000,4143000,5568,18.55750703,60.13334873
5570,1kmE4796N4144,4796000,4144000,5569,18.55979064,60.14227125
5571,1kmE4796N4145,4796000,4145000,5570,18.56207566,60.15119377
5572,1kmE4796N4146,4796000,4146000,5571,18.5643621,60.16011627
5573,1kmE4797N4001,4797000,4001000,5572,18.26411727,58.86521872
5574,1kmE4797N4007,4797000,4007000,5573,18.27673762,58.91875989
5575,1kmE4797N4008,4797000,4008000,5574,18.27884538,58.92768338
5576,1kmE4797N4009,4797000,4009000,5575,18.28095439,58.93660686
5577,1kmE4797N4010,4797000,4010000,5576,18.28306464,58.94553033
5578,1kmE4797N4011,4797000,4011000,5577,18.28517615,58.95445379
5579,1kmE4797N4012,4797000,4012000,5578,18.28728892,58.96337723
5580,1kmE4797N4013,4797000,4013000,5579,18.28940293,58.97230067
5581,1kmE4797N4015,4797000,4015000,5580,18.29363473,58.99014751
5582,1kmE4797N4017,4797000,4017000,5581,18.29787157,59.00799431
5583,1kmE4797N4022,4797000,4022000,5582,18.30848571,59.05261113
5584,1kmE4797N4023,4797000,4023000,5583,18.31061232,59.06153446
5585,1kmE4797N4024,4797000,4024000,5584,18.31274021,59.07045778
5586,1kmE4797N4025,4797000,4025000,5585,18.31486936,59.07938109
5587,1kmE4797N4026,4797000,4026000,5586,18.31699978,59.08830439
5588,1kmE4797N4027,4797000,4027000,5587,18.31913147,59.09722768
5589,1kmE4797N4028,4797000,4028000,5588,18.32126444,59.10615096
5590,1kmE4797N4029,4797000,4029000,5589,18.32339867,59.11507423
5591,1kmE4797N4030,4797000,4030000,5590,18.32553418,59.12399749
5592,1kmE4797N4031,4797000,4031000,5591,18.32767096,59.13292074
5593,1kmE4797N4032,4797000,4032000,5592,18.32980901,59.14184398
5594,1kmE4797N4033,4797000,4033000,5593,18.33194834,59.15076721
5595,1kmE4797N4034,4797000,4034000,5594,18.33408895,59.15969043
5596,1kmE4797N4035,4797000,4035000,5595,18.33623084,59.16861364
5597,1kmE4797N4036,4797000,4036000,5596,18.33837401,59.17753683
5598,1kmE4797N4037,4797000,4037000,5597,18.34051846,59.18646002
5599,1kmE4797N4038,4797000,4038000,5598,18.34266419,59.1953832
