OBJECTID,CELLCODE,EOFORIGIN,NOFORIGIN,ORIG_FID,x,y
5062,1kmE4793N4028,4793000,4028000,5061,18.25203123,59.11033363
5063,1kmE4793N4029,4793000,4029000,5062,18.25414811,59.11925811
5064,1kmE4793N4030,4793000,4030000,5063,18.25626625,59.12818258
5065,1kmE4793N4031,4793000,4031000,5064,18.25838566,59.13710704
5066,1kmE4793N4032,4793000,4032000,5065,18.26050633,59.14603149
5067,1kmE4793N4033,4793000,4033000,5066,18.26262827,59.15495593
5068,1kmE4793N4034,4793000,4034000,5067,18.26475147,59.16388036
5069,1kmE4793N4035,4793000,4035000,5068,18.26687595,59.17280478
5070,1kmE4793N4036,4793000,4036000,5069,18.26900169,59.18172919
5071,1kmE4793N4037,4793000,4037000,5070,18.27112871,59.19065359
5072,1kmE4793N4038,4793000,4038000,5071,18.27325699,59.19957798
5073,1kmE4793N4039,4793000,4039000,5072,18.27538655,59.20850237
5074,1kmE4793N4040,4793000,4040000,5073,18.27751738,59.21742674
5075,1kmE4793N4041,4793000,4041000,5074,18.27964949,59.2263511
5076,1kmE4793N4042,4793000,4042000,5075,18.28178287,59.23527546
5077,1kmE4793N4043,4793000,4043000,5076,18.28391754,59.24419981
5078,1kmE4793N4044,4793000,4044000,5077,18.28605348,59.25312414
5079,1kmE4793N4045,4793000,4045000,5078,18.28819069,59.26204847
5080,1kmE4793N4046,4793000,4046000,5079,18.2903292,59.27097279
5081,1kmE4793N4047,4793000,4047000,5080,18.29246898,59.27989709
5082,1kmE4793N4048,4793000,4048000,5081,18.29461004,59.28882139
5083,1kmE4793N4049,4793000,4049000,5082,18.29675239,59.29774568
5084,1kmE4793N4050,4793000,4050000,5083,18.29889603,59.30666996
5085,1kmE4793N4051,4793000,4051000,5084,18.30104095,59.31559424
5086,1kmE4793N4052,4793000,4052000,5085,18.30318716,59.3245185
5087,1kmE4793N4053,4793000,4053000,5086,18.30533465,59.33344275
5088,1kmE4793N4054,4793000,4054000,5087,18.30748344,59.342367
5089,1kmE4793N4055,4793000,4055000,5088,18.30963352,59.35129123
5090,1kmE4793N4056,4793000,4056000,5089,18.31178489,59.36021546
5091,1kmE4793N4057,4793000,4057000,5090,18.31393755,59.36913967
5092,1kmE4793N4058,4793000,4058000,5091,18.31609151,59.37806388
