OBJECTID,CELLCODE,EOFORIGIN,NOFORIGIN,ORIG_FID,x,y
6267,1kmE4802N4028,4802000,4028000,6266,18.40778398,59.10087376
6268,1kmE4802N4029,4802000,4029000,6267,18.40993989,59.10979551
6269,1kmE4802N4030,4802000,4030000,6268,18.41209708,59.11871724
6270,1kmE4802N4031,4802000,4031000,6269,18.41425556,59.12763897
6271,1kmE4802N4032,4802000,4032000,6270,18.41641532,59.13656068
6272,1kmE4802N4033,4802000,4033000,6271,18.41857638,59.14548238
6273,1kmE4802N4034,4802000,4034000,6272,18.42073872,59.15440407
6274,1kmE4802N4035,4802000,4035000,6273,18.42290235,59.16332575
6275,1kmE4802N4037,4802000,4037000,6274,18.4272335,59.18116908
6276,1kmE4802N4038,4802000,4038000,6275,18.42940102,59.19009072
6277,1kmE4802N4039,4802000,4039000,6276,18.43156983,59.19901236
6278,1kmE4802N4040,4802000,4040000,6277,18.43373994,59.20793398
6279,1kmE4802N4041,4802000,4041000,6278,18.43591134,59.21685559
6280,1kmE4802N4042,4802000,4042000,6279,18.43808405,59.22577719
6281,1kmE4802N4043,4802000,4043000,6280,18.44025805,59.23469878
6282,1kmE4802N4044,4802000,4044000,6281,18.44243336,59.24362036
6283,1kmE4802N4045,4802000,4045000,6282,18.44460996,59.25254193
6284,1kmE4802N4046,4802000,4046000,6283,18.44678788,59.26146349
6285,1kmE4802N4047,4802000,4047000,6284,18.44896709,59.27038504
6286,1kmE4802N4048,4802000,4048000,6285,18.45114761,59.27930657
6287,1kmE4802N4049,4802000,4049000,6286,18.45332944,59.2882281
6288,1kmE4802N4050,4802000,4050000,6287,18.45551258,59.29714961
6289,1kmE4802N4051,4802000,4051000,6288,18.45769703,59.30607111
6290,1kmE4802N4052,4802000,4052000,6289,18.45988279,59.31499261
6291,1kmE4802N4053,4802000,4053000,6290,18.46206985,59.32391409
6292,1kmE4802N4054,4802000,4054000,6291,18.46425824,59.33283556
6293,1kmE4802N4055,4802000,4055000,6292,18.46644793,59.34175702
6294,1kmE4802N4056,4802000,4056000,6293,18.46863894,59.35067847
6295,1kmE4802N4057,4802000,4057000,6294,18.47083127,59.35959989999999
6296,1kmE4802N4058,4802000,4058000,6295,18.47302491,59.36852133
6297,1kmE4802N4059,4802000,4059000,6296,18.47521988,59.37744275
6298,1kmE4802N4060,4802000,4060000,6297,18.47741616,59.38636416
6299,1kmE4802N4061,4802000,4061000,6298,18.47961376,59.39528555
6300,1kmE4802N4062,4802000,4062000,6299,18.48181269,59.40420694
6301,1kmE4802N4063,4802000,4063000,6300,18.48401294,59.41312831
6302,1kmE4802N4064,4802000,4064000,6301,18.48621451,59.42204967
6303,1kmE4802N4065,4802000,4065000,6302,18.48841741,59.43097103
6304,1kmE4802N4066,4802000,4066000,6303,18.49062164,59.43989237
6305,1kmE4802N4067,4802000,4067000,6304,18.49282719,59.4488137
6306,1kmE4802N4070,4802000,4070000,6305,18.49945183,59.47557763
6307,1kmE4802N4071,4802000,4071000,6306,18.50166271,59.48449892
6308,1kmE4802N4072,4802000,4072000,6307,18.50387492,59.4934202
6309,1kmE4802N4073,4802000,4073000,6308,18.50608846,59.50234147
6310,1kmE4802N4074,4802000,4074000,6309,18.50830334,59.51126273
6311,1kmE4802N4075,4802000,4075000,6310,18.51051956,59.52018397
6312,1kmE4802N4076,4802000,4076000,6311,18.51273712,59.52910521
6313,1kmE4802N4077,4802000,4077000,6312,18.51495602,59.53802644
6314,1kmE4802N4078,4802000,4078000,6313,18.51717626,59.54694765
6315,1kmE4802N4079,4802000,4079000,6314,18.51939784,59.55586886
6316,1kmE4802N4080,4802000,4080000,6315,18.52162076,59.56479005
6317,1kmE4802N4081,4802000,4081000,6316,18.52384503,59.57371124
6318,1kmE4802N4082,4802000,4082000,6317,18.52607064,59.58263241
