OBJECTID,CELLCODE,EOFORIGIN,NOFORIGIN,ORIG_FID,x,y
724,1kmE4750N4072,4750000,4072000,723,17.59282377,59.54631921
725,1kmE4750N4073,4750000,4073000,724,17.594804999999997,59.55525599
726,1kmE4750N4074,4750000,4074000,725,17.59678743,59.56419277
727,1kmE4750N4075,4750000,4075000,726,17.59877106,59.57312955
728,1kmE4750N4076,4750000,4076000,727,17.60075589,59.58206633
729,1kmE4750N4077,4750000,4077000,728,17.60274193,59.59100311
730,1kmE4750N4078,4750000,4078000,729,17.60472916,59.59993989
731,1kmE4750N4079,4750000,4079000,730,17.60671761,59.60887667
732,1kmE4750N4080,4750000,4080000,731,17.60870726,59.61781344
733,1kmE4750N4081,4750000,4081000,732,17.61069812,59.62675022
734,1kmE4750N4082,4750000,4082000,733,17.61269019,59.63568699
735,1kmE4750N4083,4750000,4083000,734,17.61468346,59.64462376
736,1kmE4750N4084,4750000,4084000,735,17.61667795,59.65356054
737,1kmE4750N4085,4750000,4085000,736,17.61867365,59.66249731
738,1kmE4750N4086,4750000,4086000,737,17.62067056,59.67143408
739,1kmE4750N4087,4750000,4087000,738,17.62266868,59.68037085
740,1kmE4750N4088,4750000,4088000,739,17.62466802,59.68930762
741,1kmE4750N4089,4750000,4089000,740,17.62666858,59.69824439
742,1kmE4751N4009,4751000,4009000,741,17.48764665,58.98235532
743,1kmE4751N4010,4751000,4010000,742,17.48955871,58.99129194
744,1kmE4751N4011,4751000,4011000,743,17.49147191,59.00022856
745,1kmE4751N4012,4751000,4012000,744,17.49338624,59.00916517
746,1kmE4751N4013,4751000,4013000,745,17.49530172,59.01810178
747,1kmE4751N4014,4751000,4014000,746,17.49721833,59.02703839
748,1kmE4751N4015,4751000,4015000,747,17.49913609,59.035975
749,1kmE4751N4016,4751000,4016000,748,17.50105499,59.04491161
750,1kmE4751N4017,4751000,4017000,749,17.50297504,59.05384821
751,1kmE4751N4018,4751000,4018000,750,17.50489622,59.06278481
752,1kmE4751N4019,4751000,4019000,751,17.50681856,59.0717214
753,1kmE4751N4020,4751000,4020000,752,17.50874204,59.08065799999999
